date,region,rainfall,temperature,humidity
2021-06-03,Semarang,0.0,29.7,60.5
2021-06-04,Semarang,0.0,28.0,62.6
2021-06-05,Semarang,0.0,29.3,52.5
2021-06-06,Semarang,0.0,27.4,81.5
2021-06-07,Semarang,0.0,31.8,59.5
2021-06-08,Semarang,0.0,28.4,56.6
2021-06-09,Semarang,0.0,31.7,82.8
2021-06-10,Semarang,3.13,27.8,85.9
2021-06-11,Semarang,5.68,29.9,82.5
2021-06-12,Semarang,0.0,33.6,53.6
2021-06-13,Semarang,1.33,26.1,96.0
2021-06-14,Semarang,5.89,30.4,79.9
2021-06-15,Semarang,0.0,37.1,94.3
2021-06-16,Semarang,10.28,27.3,86.2
2021-06-17,Semarang,0.0,33.2,53.3
2021-06-18,Semarang,0.0,32.3,56.9
2021-06-19,Semarang,0.0,29.0,69.1
2021-06-20,Semarang,0.0,27.5,69.2
2021-06-21,Semarang,0.0,35.3,71.0
2021-06-22,Semarang,0.0,32.5,61.7
2021-06-23,Semarang,3.27,26.6,78.7
2021-06-24,Semarang,0.0,30.1,60.7
2021-06-25,Semarang,6.36,27.7,85.8
2021-06-26,Semarang,0.0,31.2,48.2
2021-06-27,Semarang,0.0,33.5,65.9
2021-06-28,Semarang,0.0,36.7,54.0
2021-06-29,Semarang,0.0,30.6,75.4
2021-06-30,Semarang,0.0,32.3,55.7
2021-07-01,Semarang,0.0,31.2,59.6
2021-07-02,Semarang,0.0,27.1,65.9
2021-07-03,Semarang,13.09,28.4,85.1
2021-07-04,Semarang,0.0,34.7,44.7
2021-07-05,Semarang,0.0,32.4,60.6
2021-07-06,Semarang,0.0,32.3,56.5
2021-07-07,Semarang,0.0,34.7,64.6
2021-07-08,Semarang,1.17,24.7,80.3
2021-07-09,Semarang,0.0,32.7,62.5
2021-07-10,Semarang,0.0,33.8,67.0
2021-07-11,Semarang,0.0,30.3,77.9
2021-07-12,Semarang,0.0,34.3,69.0
2021-07-13,Semarang,0.0,29.8,46.7
2021-07-14,Semarang,10.1,28.4,87.8
2021-07-15,Semarang,7.49,26.6,93.7
2021-07-16,Semarang,0.0,29.8,68.0
2021-07-17,Semarang,0.0,37.4,69.5
2021-07-18,Semarang,2.84,30.7,79.7
2021-07-19,Semarang,0.0,31.3,45.2
2021-07-20,Semarang,0.0,34.4,60.7
2021-07-21,Semarang,2.18,28.2,85.8
2021-07-22,Semarang,4.52,30.0,81.0
2021-07-23,Semarang,0.0,34.3,64.5
2021-07-24,Semarang,1.56,22.9,78.0
2021-07-25,Semarang,4.88,30.7,90.4
2021-07-26,Semarang,0.0,28.2,59.3
2021-07-27,Semarang,0.0,30.2,70.4
2021-07-28,Semarang,0.0,31.0,83.1
2021-07-29,Semarang,0.0,27.8,60.5
2021-07-30,Semarang,0.0,32.2,58.8
2021-07-31,Semarang,0.0,30.2,69.6
2021-08-01,Semarang,0.0,34.9,57.5
2021-08-02,Semarang,0.0,32.6,45.6
2021-08-03,Semarang,0.0,32.1,68.8
2021-08-04,Semarang,0.0,33.1,71.3
2021-08-05,Semarang,12.0,26.1,81.5
2021-08-06,Semarang,0.0,32.0,72.0
2021-08-07,Semarang,0.0,30.9,60.0
2021-08-08,Semarang,0.0,33.9,64.9
2021-08-09,Semarang,4.4,29.6,90.1
2021-08-10,Semarang,7.86,25.9,90.9
2021-08-11,Semarang,0.0,29.3,59.9
2021-08-12,Semarang,0.0,33.3,76.4
2021-08-13,Semarang,0.0,30.1,55.4
2021-08-14,Semarang,0.0,29.6,62.6
2021-08-15,Semarang,0.0,27.2,59.3
2021-08-16,Semarang,0.0,33.0,74.5
2021-08-17,Semarang,0.0,28.6,60.9
2021-08-18,Semarang,9.5,28.9,85.4
2021-08-19,Semarang,10.25,27.0,85.1
2021-08-20,Semarang,0.0,32.6,79.5
2021-08-21,Semarang,0.0,30.5,52.1
2021-08-22,Semarang,0.0,36.0,65.8
2021-08-23,Semarang,0.0,30.9,70.0
2021-08-24,Semarang,0.0,30.4,72.6
2021-08-25,Semarang,0.0,30.0,72.9
2021-08-26,Semarang,0.0,33.4,68.6
2021-08-27,Semarang,18.64,25.8,75.0
2021-08-28,Semarang,9.11,29.5,86.8
2021-08-29,Semarang,0.72,28.7,88.9
2021-08-30,Semarang,5.36,28.3,78.1
2021-08-31,Semarang,0.0,31.6,72.9
2021-09-01,Semarang,0.0,30.6,63.0
2021-09-02,Semarang,0.0,31.5,39.4
2021-09-03,Semarang,0.0,35.2,65.7
2021-09-04,Semarang,0.0,31.9,69.4
2021-09-05,Semarang,0.0,30.7,70.4
2021-09-06,Semarang,5.83,27.4,85.5
2021-09-07,Semarang,0.0,33.8,72.7
2021-09-08,Semarang,0.0,34.1,52.9
2021-09-09,Semarang,0.0,37.5,58.5
2021-09-10,Semarang,0.0,31.5,66.7
2021-09-11,Semarang,1.19,28.1,85.7
2021-09-12,Semarang,0.0,31.8,36.3
2021-09-13,Semarang,0.0,32.4,60.8
2021-09-14,Semarang,0.0,35.0,70.3
2021-09-15,Semarang,0.0,33.3,70.2
2021-09-16,Semarang,0.0,32.9,65.6
2021-09-17,Semarang,0.0,35.9,58.5
2021-09-18,Semarang,0.0,32.1,61.4
2021-09-19,Semarang,0.0,29.3,70.3
2021-09-20,Semarang,0.0,30.2,50.5
2021-09-21,Semarang,0.0,30.6,77.7
2021-09-22,Semarang,0.0,37.8,69.4
2021-09-23,Semarang,0.0,29.8,60.9
2021-09-24,Semarang,3.65,27.6,91.6
2021-09-25,Semarang,15.25,31.2,74.0
2021-09-26,Semarang,0.0,31.0,48.0
2021-09-27,Semarang,0.0,36.6,40.6
2021-09-28,Semarang,0.0,30.2,60.0
2021-09-29,Semarang,0.0,32.2,64.5
2021-09-30,Semarang,0.0,31.6,61.3
2021-10-01,Semarang,0.0,28.6,74.3
2021-10-02,Semarang,0.0,32.7,51.6
2021-10-03,Semarang,0.0,31.5,76.2
2021-10-04,Semarang,0.0,30.0,67.4
2021-10-05,Semarang,0.0,30.6,73.7
2021-10-06,Semarang,0.0,26.1,67.8
2021-10-07,Semarang,0.0,29.6,80.5
2021-10-08,Semarang,0.0,33.4,58.7
2021-10-09,Semarang,0.77,29.2,89.8
2021-10-10,Semarang,0.0,32.0,69.6
2021-10-11,Semarang,0.0,34.6,72.6
2021-10-12,Semarang,0.0,31.8,77.8
2021-10-13,Semarang,0.0,37.3,55.2
2021-10-14,Semarang,0.0,34.0,66.3
2021-10-15,Semarang,8.76,28.7,76.9
2021-10-16,Semarang,0.0,31.1,62.0
2021-10-17,Semarang,0.0,31.4,60.0
2021-10-18,Semarang,0.0,34.1,62.2
2021-10-19,Semarang,0.0,30.1,69.5
2021-10-20,Semarang,0.0,34.1,65.3
2021-10-21,Semarang,2.87,28.0,91.8
2021-10-22,Semarang,8.32,28.2,85.0
2021-10-23,Semarang,0.0,28.5,46.4
2021-10-24,Semarang,2.65,29.6,96.8
2021-10-25,Semarang,3.22,29.5,79.2
2021-10-26,Semarang,0.0,27.9,70.0
2021-10-27,Semarang,0.0,31.3,54.1
2021-10-28,Semarang,8.17,25.8,85.1
2021-10-29,Semarang,0.0,34.6,82.1
2021-10-30,Semarang,0.0,34.4,60.0
2021-10-31,Semarang,0.0,31.7,80.8
2021-11-01,Semarang,16.41,28.8,79.1
2021-11-02,Semarang,0.0,30.1,57.8
2021-11-03,Semarang,54.76,26.2,86.7
2021-11-04,Semarang,0.0,32.7,55.3
2021-11-05,Semarang,0.0,35.4,60.5
2021-11-06,Semarang,40.09,26.7,85.4
2021-11-07,Semarang,0.0,32.7,51.7
2021-11-08,Semarang,31.06,27.6,86.2
2021-11-09,Semarang,0.0,34.2,51.6
2021-11-10,Semarang,0.0,35.8,74.1
2021-11-11,Semarang,35.16,28.5,86.6
2021-11-12,Semarang,0.0,32.5,54.7
2021-11-13,Semarang,0.0,32.3,68.3
2021-11-14,Semarang,23.9,27.5,89.1
2021-11-15,Semarang,67.25,25.0,78.4
2021-11-16,Semarang,0.0,32.6,65.9
2021-11-17,Semarang,0.0,32.1,20.3
2021-11-18,Semarang,0.0,33.8,65.4
2021-11-19,Semarang,0.0,30.2,66.9
2021-11-20,Semarang,0.0,34.7,69.5
2021-11-21,Semarang,35.33,27.9,86.5
2021-11-22,Semarang,16.46,26.3,93.1
2021-11-23,Semarang,34.06,25.8,88.3
2021-11-24,Semarang,0.0,33.0,71.3
2021-11-25,Semarang,11.81,25.1,80.6
2021-11-26,Semarang,10.34,28.6,79.8
2021-11-27,Semarang,7.78,24.3,79.3
2021-11-28,Semarang,15.41,30.9,87.6
2021-11-29,Semarang,2.93,27.2,83.0
2021-11-30,Semarang,19.56,26.8,82.0
2021-12-01,Semarang,118.04,28.1,81.2
2021-12-02,Semarang,0.0,31.2,62.4
2021-12-03,Semarang,27.75,29.5,90.0
2021-12-04,Semarang,15.73,28.6,83.5
2021-12-05,Semarang,0.0,33.6,48.7
2021-12-06,Semarang,22.02,26.8,88.5
2021-12-07,Semarang,25.23,34.5,91.6
2021-12-08,Semarang,0.0,30.5,72.5
2021-12-09,Semarang,18.29,26.3,81.0
2021-12-10,Semarang,5.1,28.6,90.9
2021-12-11,Semarang,0.0,33.6,52.4
2021-12-12,Semarang,16.29,29.5,89.6
2021-12-13,Semarang,40.88,30.2,84.2
2021-12-14,Semarang,86.69,32.2,83.1
2021-12-15,Semarang,0.0,37.8,72.1
2021-12-16,Semarang,15.08,29.3,81.4
2021-12-17,Semarang,20.58,29.9,79.9
2021-12-18,Semarang,0.0,31.2,82.8
2021-12-19,Semarang,0.0,32.9,49.3
2021-12-20,Semarang,17.24,29.1,77.6
2021-12-21,Semarang,0.0,36.3,64.1
2021-12-22,Semarang,122.4,25.7,81.5
2021-12-23,Semarang,0.0,32.4,50.6
2021-12-24,Semarang,0.0,32.2,72.5
2021-12-25,Semarang,0.0,32.3,58.1
2021-12-26,Semarang,0.0,31.3,61.9
2021-12-27,Semarang,25.62,29.0,80.0
2021-12-28,Semarang,9.47,25.7,75.5
2021-12-29,Semarang,0.0,32.0,58.0
2021-12-30,Semarang,35.26,25.4,78.7
2021-12-31,Semarang,0.0,29.5,78.5
2022-01-01,Semarang,73.65,29.8,82.6
2022-01-02,Semarang,0.0,32.3,76.1
2022-01-03,Semarang,0.0,29.1,70.0
2022-01-04,Semarang,0.0,34.3,81.0
2022-01-05,Semarang,42.61,31.8,81.0
2022-01-06,Semarang,19.27,27.6,85.9
2022-01-07,Semarang,26.47,27.6,95.7
2022-01-08,Semarang,52.07,27.6,89.9
2022-01-09,Semarang,0.0,33.9,64.9
2022-01-10,Semarang,0.0,32.6,61.0
2022-01-11,Semarang,0.0,34.5,50.0
2022-01-12,Semarang,23.49,25.9,82.4
2022-01-13,Semarang,0.0,32.4,75.3
2022-01-14,Semarang,7.44,26.1,80.5
2022-01-15,Semarang,0.0,30.3,81.1
2022-01-16,Semarang,0.0,29.5,69.9
2022-01-17,Semarang,0.0,31.0,62.3
2022-01-18,Semarang,0.0,31.4,65.6
2022-01-19,Semarang,66.14,28.3,90.1
2022-01-20,Semarang,8.18,28.9,90.4
2022-01-21,Semarang,0.0,29.5,74.2
2022-01-22,Semarang,0.0,31.7,76.5
2022-01-23,Semarang,0.0,30.9,70.7
2022-01-24,Semarang,44.58,28.4,83.8
2022-01-25,Semarang,19.74,32.6,78.2
2022-01-26,Semarang,32.69,27.0,80.6
2022-01-27,Semarang,14.5,27.2,80.0
2022-01-28,Semarang,0.0,31.4,64.8
2022-01-29,Semarang,27.56,26.4,80.8
2022-01-30,Semarang,0.0,30.7,69.1
2022-01-31,Semarang,26.79,28.9,97.3
2022-02-01,Semarang,0.0,31.1,65.6
2022-02-02,Semarang,5.98,27.0,88.5
2022-02-03,Semarang,40.5,27.5,85.4
2022-02-04,Semarang,10.63,28.2,75.1
2022-02-05,Semarang,10.02,30.6,85.8
2022-02-06,Semarang,0.0,33.1,61.4
2022-02-07,Semarang,12.19,24.1,82.5
2022-02-08,Semarang,22.13,26.0,81.3
2022-02-09,Semarang,28.97,29.2,84.5
2022-02-10,Semarang,15.26,24.0,84.9
2022-02-11,Semarang,30.96,32.5,81.8
2022-02-12,Semarang,0.0,33.5,77.9
2022-02-13,Semarang,0.0,33.8,59.9
2022-02-14,Semarang,0.0,28.9,65.2
2022-02-15,Semarang,0.0,31.3,72.5
2022-02-16,Semarang,0.0,34.2,58.8
2022-02-17,Semarang,0.0,30.2,46.9
2022-02-18,Semarang,4.49,27.8,85.9
2022-02-19,Semarang,0.0,32.5,80.7
2022-02-20,Semarang,0.0,31.3,75.5
2022-02-21,Semarang,0.0,31.2,67.0
2022-02-22,Semarang,0.0,32.6,74.4
2022-02-23,Semarang,0.0,32.8,70.5
2022-02-24,Semarang,0.0,30.7,76.5
2022-02-25,Semarang,11.6,30.9,86.8
2022-02-26,Semarang,0.0,30.0,49.6
2022-02-27,Semarang,0.0,30.6,77.9
2022-02-28,Semarang,0.0,31.6,61.1
2022-03-01,Semarang,23.23,30.2,81.1
2022-03-02,Semarang,0.0,32.0,38.8
2022-03-03,Semarang,18.77,29.0,90.9
2022-03-04,Semarang,0.0,30.4,69.4
2022-03-05,Semarang,0.0,33.9,52.2
2022-03-06,Semarang,0.0,33.7,68.2
2022-03-07,Semarang,30.42,30.9,90.8
2022-03-08,Semarang,15.76,32.8,83.9
2022-03-09,Semarang,0.0,32.0,51.9
2022-03-10,Semarang,28.26,27.5,86.8
2022-03-11,Semarang,12.23,27.0,88.5
2022-03-12,Semarang,15.05,27.2,86.8
2022-03-13,Semarang,28.47,28.5,81.9
2022-03-14,Semarang,84.03,26.4,85.5
2022-03-15,Semarang,0.0,31.6,63.8
2022-03-16,Semarang,0.0,31.1,78.8
2022-03-17,Semarang,0.0,35.7,64.1
2022-03-18,Semarang,0.0,32.8,72.6
2022-03-19,Semarang,57.87,30.0,94.0
2022-03-20,Semarang,40.46,28.0,89.1
2022-03-21,Semarang,41.17,30.0,81.2
2022-03-22,Semarang,0.0,32.6,69.4
2022-03-23,Semarang,0.0,28.7,74.1
2022-03-24,Semarang,16.94,27.5,87.6
2022-03-25,Semarang,10.27,25.6,76.1
2022-03-26,Semarang,12.73,29.2,79.2
2022-03-27,Semarang,31.9,28.7,83.8
2022-03-28,Semarang,54.31,29.9,88.8
2022-03-29,Semarang,0.0,31.3,90.0
2022-03-30,Semarang,0.0,32.5,57.2
2022-03-31,Semarang,0.0,30.3,60.6
2022-04-01,Semarang,22.34,27.0,89.8
2022-04-02,Semarang,24.08,34.0,83.9
2022-04-03,Semarang,10.45,31.1,89.5
2022-04-04,Semarang,0.0,30.1,61.9
2022-04-05,Semarang,34.08,27.7,92.8
2022-04-06,Semarang,0.0,30.8,66.6
2022-04-07,Semarang,0.0,29.7,57.1
2022-04-08,Semarang,27.03,29.6,84.9
2022-04-09,Semarang,0.0,35.0,60.1
2022-04-10,Semarang,0.0,30.5,57.2
2022-04-11,Semarang,31.26,28.0,77.7
2022-04-12,Semarang,12.96,27.4,90.4
2022-04-13,Semarang,0.0,31.4,66.3
2022-04-14,Semarang,37.69,30.3,88.8
2022-04-15,Semarang,7.27,28.8,84.0
2022-04-16,Semarang,0.0,31.7,74.9
2022-04-17,Semarang,0.0,31.4,75.7
2022-04-18,Semarang,0.0,32.7,69.7
2022-04-19,Semarang,0.0,34.8,61.0
2022-04-20,Semarang,36.43,29.4,83.6
2022-04-21,Semarang,0.0,34.2,73.5
2022-04-22,Semarang,68.87,30.6,80.4
2022-04-23,Semarang,0.0,33.7,53.2
2022-04-24,Semarang,24.74,31.3,84.7
2022-04-25,Semarang,0.0,31.5,52.4
2022-04-26,Semarang,35.99,26.7,83.3
2022-04-27,Semarang,0.0,31.7,50.0
2022-04-28,Semarang,19.7,28.4,77.1
2022-04-29,Semarang,0.0,29.6,57.6
2022-04-30,Semarang,21.63,27.7,85.3
2022-05-01,Semarang,0.0,32.2,49.6
2022-05-02,Semarang,0.0,31.3,80.0
2022-05-03,Semarang,0.0,33.4,51.5
2022-05-04,Semarang,0.0,34.3,61.1
2022-05-05,Semarang,0.0,31.9,60.4
2022-05-06,Semarang,0.0,31.4,58.6
2022-05-07,Semarang,0.0,31.9,47.4
2022-05-08,Semarang,0.0,33.0,69.6
2022-05-09,Semarang,0.0,34.5,55.1
2022-05-10,Semarang,0.0,32.8,67.9
2022-05-11,Semarang,0.0,34.0,79.7
2022-05-12,Semarang,0.0,31.7,59.0
2022-05-13,Semarang,0.0,35.1,61.8
2022-05-14,Semarang,0.0,31.4,83.9
2022-05-15,Semarang,0.0,33.0,44.9
2022-05-16,Semarang,0.0,33.2,64.6
2022-05-17,Semarang,0.0,30.6,71.3
2022-05-18,Semarang,5.23,29.4,81.3
2022-05-19,Semarang,0.0,31.2,57.8
2022-05-20,Semarang,0.0,32.0,52.7
2022-05-21,Semarang,0.0,29.5,89.7
2022-05-22,Semarang,0.0,30.3,62.2
2022-05-23,Semarang,0.0,30.0,71.8
2022-05-24,Semarang,0.0,29.6,67.9
2022-05-25,Semarang,0.0,33.4,68.4
2022-05-26,Semarang,0.0,35.8,76.9
2022-05-27,Semarang,0.0,33.5,76.9
2022-05-28,Semarang,0.0,33.3,77.6
2022-05-29,Semarang,0.0,31.6,71.8
2022-05-30,Semarang,0.0,29.9,62.0
2022-05-31,Semarang,0.0,33.2,71.3
2022-06-01,Semarang,6.01,29.9,86.3
2022-06-02,Semarang,7.87,29.6,86.3
2022-06-03,Semarang,0.0,33.2,70.8
2022-06-04,Semarang,5.19,27.4,91.6
2022-06-05,Semarang,0.0,32.5,63.3
2022-06-06,Semarang,5.21,28.5,92.8
2022-06-07,Semarang,0.0,30.3,67.5
2022-06-08,Semarang,0.0,36.9,59.9
2022-06-09,Semarang,0.0,30.5,76.0
2022-06-10,Semarang,0.0,34.8,59.3
2022-06-11,Semarang,0.0,30.0,64.8
2022-06-12,Semarang,0.0,32.0,82.2
2022-06-13,Semarang,0.0,31.1,54.1
2022-06-14,Semarang,0.0,34.3,44.7
2022-06-15,Semarang,0.0,32.1,90.9
2022-06-16,Semarang,0.0,31.1,58.8
2022-06-17,Semarang,0.0,33.7,70.7
2022-06-18,Semarang,0.0,29.3,75.3
2022-06-19,Semarang,0.0,31.0,66.2
2022-06-20,Semarang,0.0,32.0,56.7
2022-06-21,Semarang,0.0,32.2,71.7
2022-06-22,Semarang,0.0,31.9,56.2
2022-06-23,Semarang,0.0,30.5,64.2
2022-06-24,Semarang,0.0,29.0,60.9
2022-06-25,Semarang,0.0,29.5,53.6
2022-06-26,Semarang,6.5,29.4,77.3
2022-06-27,Semarang,0.0,35.2,67.3
2022-06-28,Semarang,0.0,30.9,67.6
2022-06-29,Semarang,0.0,33.3,82.1
2022-06-30,Semarang,2.6,29.0,81.4
2022-07-01,Semarang,17.05,25.9,75.9
2022-07-02,Semarang,0.0,31.0,80.0
2022-07-03,Semarang,5.09,29.8,83.8
2022-07-04,Semarang,0.0,33.9,66.5
2022-07-05,Semarang,0.0,30.4,59.7
2022-07-06,Semarang,0.0,33.2,51.9
2022-07-07,Semarang,0.0,29.5,69.0
2022-07-08,Semarang,0.0,29.9,39.3
2022-07-09,Semarang,0.0,30.5,49.7
2022-07-10,Semarang,0.0,32.7,67.0
2022-07-11,Semarang,0.0,34.0,53.2
2022-07-12,Semarang,0.0,33.7,62.6
2022-07-13,Semarang,0.0,31.4,58.4
2022-07-14,Semarang,0.0,36.2,62.6
2022-07-15,Semarang,0.0,32.6,64.9
2022-07-16,Semarang,0.0,31.9,63.9
2022-07-17,Semarang,0.0,30.9,55.5
2022-07-18,Semarang,0.0,27.8,62.7
2022-07-19,Semarang,0.0,32.4,57.6
2022-07-20,Semarang,0.0,31.6,49.0
2022-07-21,Semarang,0.0,31.8,70.9
2022-07-22,Semarang,0.0,33.0,81.4
2022-07-23,Semarang,0.0,31.9,59.7
2022-07-24,Semarang,0.0,34.1,64.3
2022-07-25,Semarang,0.0,29.2,56.8
2022-07-26,Semarang,3.46,27.5,83.0
2022-07-27,Semarang,0.0,35.6,59.9
2022-07-28,Semarang,0.0,29.3,74.3
2022-07-29,Semarang,14.64,29.0,72.0
2022-07-30,Semarang,0.71,30.5,81.9
2022-07-31,Semarang,0.0,31.9,64.7
2022-08-01,Semarang,0.0,29.9,55.7
2022-08-02,Semarang,0.0,33.9,61.9
2022-08-03,Semarang,0.0,34.6,55.9
2022-08-04,Semarang,0.0,30.0,63.9
2022-08-05,Semarang,0.0,32.3,66.1
2022-08-06,Semarang,0.0,33.8,57.2
2022-08-07,Semarang,0.0,33.3,56.0
2022-08-08,Semarang,0.0,32.1,48.3
2022-08-09,Semarang,0.0,34.3,67.9
2022-08-10,Semarang,0.0,32.8,48.2
2022-08-11,Semarang,0.0,32.2,68.6
2022-08-12,Semarang,0.0,31.7,68.3
2022-08-13,Semarang,0.0,31.3,64.7
2022-08-14,Semarang,0.0,32.9,57.3
2022-08-15,Semarang,5.12,25.9,80.6
2022-08-16,Semarang,0.0,32.8,63.3
2022-08-17,Semarang,0.0,36.2,64.4
2022-08-18,Semarang,0.0,33.1,58.1
2022-08-19,Semarang,0.0,34.3,74.9
2022-08-20,Semarang,0.0,31.2,67.7
2022-08-21,Semarang,0.0,32.8,49.1
2022-08-22,Semarang,0.0,29.4,54.3
2022-08-23,Semarang,0.0,32.3,80.6
2022-08-24,Semarang,0.0,31.9,66.9
2022-08-25,Semarang,0.0,33.5,65.6
2022-08-26,Semarang,0.0,31.9,64.1
2022-08-27,Semarang,0.0,32.5,86.8
2022-08-28,Semarang,0.0,34.4,67.2
2022-08-29,Semarang,0.0,30.0,52.9
2022-08-30,Semarang,0.0,32.2,49.3
2022-08-31,Semarang,0.0,32.6,64.8
2022-09-01,Semarang,0.0,34.1,67.4
2022-09-02,Semarang,0.0,31.6,70.0
2022-09-03,Semarang,0.0,30.2,77.9
2022-09-04,Semarang,0.0,34.5,63.9
2022-09-05,Semarang,13.0,30.2,85.8
2022-09-06,Semarang,0.0,33.3,80.5
2022-09-07,Semarang,8.21,28.2,83.0
2022-09-08,Semarang,0.0,31.2,58.3
2022-09-09,Semarang,0.0,33.2,61.7
2022-09-10,Semarang,0.0,30.9,80.6
2022-09-11,Semarang,8.95,25.7,78.5
2022-09-12,Semarang,0.0,32.9,38.9
2022-09-13,Semarang,0.0,32.7,83.9
2022-09-14,Semarang,0.0,31.2,59.8
2022-09-15,Semarang,0.0,32.9,57.3
2022-09-16,Semarang,0.0,30.7,57.5
2022-09-17,Semarang,2.0,25.9,88.8
2022-09-18,Semarang,0.0,32.0,57.4
2022-09-19,Semarang,0.0,32.1,58.1
2022-09-20,Semarang,0.0,33.9,67.4
2022-09-21,Semarang,0.0,31.7,59.8
2022-09-22,Semarang,0.0,30.9,56.8
2022-09-23,Semarang,0.0,37.1,49.7
2022-09-24,Semarang,0.0,31.8,76.2
2022-09-25,Semarang,0.0,29.9,70.5
2022-09-26,Semarang,2.86,27.5,96.7
2022-09-27,Semarang,0.0,26.1,77.9
2022-09-28,Semarang,0.0,34.4,51.3
2022-09-29,Semarang,0.0,34.0,48.8
2022-09-30,Semarang,0.0,30.0,65.1
2022-10-01,Semarang,0.0,30.3,74.7
2022-10-02,Semarang,0.0,32.3,64.2
2022-10-03,Semarang,0.0,34.0,71.5
2022-10-04,Semarang,3.05,25.8,87.4
2022-10-05,Semarang,0.0,30.1,78.3
2022-10-06,Semarang,0.0,32.2,77.7
2022-10-07,Semarang,0.0,29.8,62.2
2022-10-08,Semarang,0.0,27.9,69.0
2022-10-09,Semarang,0.0,29.3,71.0
2022-10-10,Semarang,0.0,32.3,58.2
2022-10-11,Semarang,0.0,33.9,59.7
2022-10-12,Semarang,0.0,31.0,79.8
2022-10-13,Semarang,0.0,32.8,44.0
2022-10-14,Semarang,0.0,31.8,80.6
2022-10-15,Semarang,0.0,31.1,49.0
2022-10-16,Semarang,0.0,31.9,59.7
2022-10-17,Semarang,0.0,32.4,85.9
2022-10-18,Semarang,0.0,29.6,47.4
2022-10-19,Semarang,0.0,31.1,52.2
2022-10-20,Semarang,0.0,33.7,63.2
2022-10-21,Semarang,0.0,31.9,52.9
2022-10-22,Semarang,0.0,33.7,68.1
2022-10-23,Semarang,0.0,29.5,72.1
2022-10-24,Semarang,0.0,32.7,78.7
2022-10-25,Semarang,0.0,30.1,68.9
2022-10-26,Semarang,0.0,32.3,84.2
2022-10-27,Semarang,0.0,32.1,79.4
2022-10-28,Semarang,5.34,28.3,87.7
2022-10-29,Semarang,0.0,31.9,86.0
2022-10-30,Semarang,0.0,33.0,58.7
2022-10-31,Semarang,0.0,30.3,58.7
2022-11-01,Semarang,0.0,32.8,41.4
2022-11-02,Semarang,28.35,26.6,76.0
2022-11-03,Semarang,0.0,34.7,71.9
2022-11-04,Semarang,0.0,31.0,70.5
2022-11-05,Semarang,0.0,35.6,63.0
2022-11-06,Semarang,0.0,31.2,50.9
2022-11-07,Semarang,30.29,26.3,86.4
2022-11-08,Semarang,35.88,26.1,91.3
2022-11-09,Semarang,8.15,26.9,84.9
2022-11-10,Semarang,0.0,35.6,63.0
2022-11-11,Semarang,0.0,29.4,63.2
2022-11-12,Semarang,0.0,30.8,61.6
2022-11-13,Semarang,0.0,27.5,56.8
2022-11-14,Semarang,16.06,27.1,90.1
2022-11-15,Semarang,0.0,29.6,66.2
2022-11-16,Semarang,0.0,30.8,67.5
2022-11-17,Semarang,43.8,25.1,83.2
2022-11-18,Semarang,44.48,27.7,93.2
2022-11-19,Semarang,12.38,26.9,76.9
2022-11-20,Semarang,0.0,34.4,67.6
2022-11-21,Semarang,0.0,31.9,71.5
2022-11-22,Semarang,10.29,25.1,80.7
2022-11-23,Semarang,0.0,33.3,57.5
2022-11-24,Semarang,0.0,31.2,46.3
2022-11-25,Semarang,32.85,28.9,77.2
2022-11-26,Semarang,0.0,29.9,67.6
2022-11-27,Semarang,0.0,29.4,53.7
2022-11-28,Semarang,0.0,30.6,62.7
2022-11-29,Semarang,0.0,29.8,80.4
2022-11-30,Semarang,73.51,27.3,85.3
2022-12-01,Semarang,0.0,30.0,46.9
2022-12-02,Semarang,25.55,29.7,81.7
2022-12-03,Semarang,1.43,26.9,81.5
2022-12-04,Semarang,0.0,32.9,66.1
2022-12-05,Semarang,55.24,26.6,94.1
2022-12-06,Semarang,0.0,35.3,68.0
2022-12-07,Semarang,0.0,32.2,60.2
2022-12-08,Semarang,18.77,27.0,84.3
2022-12-09,Semarang,0.0,32.1,51.2
2022-12-10,Semarang,28.8,29.2,87.4
2022-12-11,Semarang,0.0,31.0,58.9
2022-12-12,Semarang,16.39,27.9,77.0
2022-12-13,Semarang,11.54,29.0,76.7
2022-12-14,Semarang,0.0,33.0,77.8
2022-12-15,Semarang,0.0,30.3,58.9
2022-12-16,Semarang,0.0,32.4,62.0
2022-12-17,Semarang,11.06,27.2,88.3
2022-12-18,Semarang,0.0,30.5,47.2
2022-12-19,Semarang,0.0,32.4,55.8
2022-12-20,Semarang,0.0,30.0,53.5
2022-12-21,Semarang,30.59,26.1,83.8
2022-12-22,Semarang,0.0,30.1,46.2
2022-12-23,Semarang,27.52,25.5,82.5
2022-12-24,Semarang,20.99,26.1,89.6
2022-12-25,Semarang,44.7,28.6,95.7
2022-12-26,Semarang,0.0,34.1,71.3
2022-12-27,Semarang,0.0,32.1,62.4
2022-12-28,Semarang,16.09,25.5,95.1
2022-12-29,Semarang,19.08,28.8,82.7
2022-12-30,Semarang,0.0,32.9,71.6
2022-12-31,Semarang,24.33,25.7,81.4
2023-01-01,Semarang,0.0,31.1,57.2
2023-01-02,Semarang,14.6,24.5,89.9
2023-01-03,Semarang,0.0,31.0,76.9
2023-01-04,Semarang,0.0,30.0,60.3
2023-01-05,Semarang,0.0,31.1,67.6
